User Name,Course Title,Progress (%),Is Certified
Amber Contreras,Unity Basics,100,False
Amber Contreras,Multiplayer Game Development,100,True
Derek Gallegos,Data Cleaning & Preprocessing,100,True
Derek Gallegos,Data Ethics,100,True
Derek Gallegos,Data Visualization with Matplotlib,100,True
Derek Gallegos,Data Analysis with Pandas,100,True
Derek Gallegos,Data Analysis for Business Decisions,100,False
Derek Gallegos,Introduction to Finance,100,True
Derek Gallegos,Understanding Financial Markets,100,False
Derek Gallegos,Cryptocurrency Fundamentals,100,True
Derek Gallegos,Blockchain Use Cases,100,True
Derek Gallegos,Backend Development Fundamentals,100,True
Derek Gallegos,Introduction to DevOps,100,False
Victoria James,Data Ethics,100,False
Victoria James,Data Visualization with Matplotlib,100,True
Victoria James,Data Analysis for Business Decisions,100,False
Victoria James,Data Cleaning & Preprocessing,100,True
Victoria James,Containerization with Docker,100,False
Victoria James,Model Evaluation,100,False
Victoria James,Frontend Development Basics,100,False
Victoria James,Networking Basics,100,False
Victoria James,Reinforcement Learning Techniques,100,False
Victoria James,Publishing Mobile Apps,100,True
Victoria James,Security in Cloud Computing,100,True
Victoria James,HR Analytics,100,True
Victoria James,Performance Optimization for Mobile Apps,100,True
Victoria James,Vulnerability Assessment,100,True
Lisa Taylor,Data Analysis with Pandas,100,True
Lisa Taylor,Data Visualization with Matplotlib,100,True
Lisa Taylor,Data Analysis for Business Decisions,100,True
Lisa Taylor,Data Ethics,100,True
Lisa Taylor,Data Cleaning & Preprocessing,100,True
Lisa Taylor,API Development,100,True
Lisa Taylor,Cloud Security Best Practices,100,True
Lisa Taylor,Budgeting for Projects,100,False
Lisa Taylor,HR Technology Tools,100,True
Lisa Taylor,Responsive Web Design,100,False
Andrew Lawrence,Data Visualization with Matplotlib,100,False
Andrew Lawrence,Data Analysis with Pandas,100,True
Andrew Lawrence,Data Analysis for Business Decisions,100,True
Andrew Lawrence,Data Ethics,100,False
Andrew Lawrence,Introduction to AI,100,True
Andrew Lawrence,Email Marketing Basics,100,False
Andrew Lawrence,Project Management Tools Overview,100,True
Andrew Lawrence,Financial Planning and Forecasting,100,True
Andrew Lawrence,AWS Fundamentals,100,True
Andrew Lawrence,Personal Finance Skills,100,False
Ruben Carter,Data Ethics,100,True
Ruben Carter,Data Analysis for Business Decisions,100,True
Ruben Carter,Data Visualization with Matplotlib,100,True
Ruben Carter,Data Analysis with Pandas,100,True
Ruben Carter,Data Cleaning & Preprocessing,100,True
Ruben Carter,Security Awareness for IT Support,100,False
Ruben Carter,Risk Analysis and Management,100,True
Ruben Carter,Time Management for Sales,100,True
Ruben Carter,Customer Service Excellence,100,True
Ruben Carter,Risk Management in Projects,100,False
Brian Gould,Data Visualization with Matplotlib,100,True
Brian Gould,Data Cleaning & Preprocessing,100,True
Brian Gould,Data Analysis for Business Decisions,100,True
Brian Gould,Data Ethics,100,True
Brian Gould,Data Analysis with Pandas,100,False
Brian Gould,Unreal Engine Basics,100,True
Brian Gould,Cryptography Basics,100,True
Brian Gould,Blockchain Security,100,True
Brian Gould,Configuration Management with Ansible,100,True
Brian Gould,Introduction to Content Creation,100,True
Brian Gould,Change Management Strategies,100,True
Brian Gould,Express.js,100,False
Angela Castaneda,Data Analysis for Business Decisions,100,True
Angela Castaneda,Data Analysis with Pandas,100,False
Angela Castaneda,Data Ethics,100,True
Angela Castaneda,Data Visualization with Matplotlib,100,True
Angela Castaneda,Data Cleaning & Preprocessing,100,False
Angela Castaneda,Computer Vision Basics,100,True
Angela Castaneda,Reinforcement Learning Techniques,100,False
Angela Castaneda,Diversity and Inclusion Initiatives,100,False
Angela Castaneda,Introduction to Human Resources,100,True
Angela Castaneda,Introduction to Blockchain,100,True
Angela Castaneda,Content Management Systems (CMS),100,True
Angela Castaneda,iOS Development Basics,100,True
Joseph Lopez,Data Ethics,100,True
Joseph Lopez,Data Visualization with Matplotlib,100,True
Joseph Lopez,Data Analysis with Pandas,100,True
Joseph Lopez,Data Cleaning & Preprocessing,100,True
Joseph Lopez,Data Analysis for Business Decisions,100,False
Joseph Lopez,Risk Analysis and Management,100,True
Joseph Lopez,Multiplayer Game Development,100,False
Joseph Lopez,Financial Planning and Forecasting,100,False
Joseph Lopez,Introduction to Blockchain,100,True
Joseph Lopez,React,100,False
Joseph Lopez,Mobile Testing Strategies,100,True
Joseph Lopez,Business Case Development,100,False
Gregory Marsh,Data Visualization with Matplotlib,100,False
Gregory Marsh,Data Analysis with Pandas,100,False
Gregory Marsh,Data Cleaning & Preprocessing,100,True
Gregory Marsh,Data Ethics,100,True
Gregory Marsh,Data Analysis for Business Decisions,100,True
Gregory Marsh,Unsupervised Learning,100,False
Gregory Marsh,AI in Robotics,100,True
Gregory Marsh,iOS Development Basics,100,True
Gregory Marsh,Interaction Design Principles,100,False
Gregory Marsh,Serverless Architecture,100,False
Gregory Marsh,Brand Management Online,100,True
Gregory Marsh,Ethereum Development,100,False
Joy Jackson,Data Ethics,100,False
Joy Jackson,Data Cleaning & Preprocessing,100,True
Joy Jackson,Data Visualization with Matplotlib,100,True
Joy Jackson,Data Analysis with Pandas,100,True
Joy Jackson,Data Analysis for Business Decisions,100,True
Joy Jackson,Container Orchestration with Kubernetes,100,True
Joy Jackson,Content Promotion Strategies,100,True
Joy Jackson,Financial Reporting Standards,100,True
Joy Jackson,Project Management Basics,100,True
Joy Jackson,Mobile App Security,100,True
Michael Ryan,Data Cleaning & Preprocessing,100,False
Michael Ryan,Data Analysis with Pandas,100,True
Michael Ryan,Data Ethics,100,True
Michael Ryan,Data Analysis for Business Decisions,100,True
Michael Ryan,Data Visualization with Matplotlib,100,False
Michael Ryan,Cloud Security Best Practices,100,False
Michael Ryan,Serverless Architecture,100,True
Michael Ryan,Container Orchestration with Kubernetes,100,False
Michael Ryan,Design Thinking Process,100,False
Michael Ryan,App Monetization Strategies,100,True
Sara Clark,Data Ethics,100,True
Sara Clark,Data Analysis for Business Decisions,100,True
Sara Clark,Data Analysis with Pandas,100,True
Sara Clark,Data Visualization with Matplotlib,100,True
Sara Clark,Data Cleaning & Preprocessing,100,True
Sara Clark,Conflict Resolution in HR,100,True
Sara Clark,Hardware Repair Skills,100,True
Sara Clark,API Development,100,True
Sara Clark,Communication Skills for Project Managers,100,True
Sara Clark,Unreal Engine Basics,100,True
Sara Clark,Introduction to Content Creation,100,True
Sara Clark,AI in Healthcare,100,True
Kara Cortez,Data Ethics,100,True
Kara Cortez,Data Visualization with Matplotlib,100,True
Kara Cortez,Data Analysis for Business Decisions,100,True
Kara Cortez,Data Cleaning & Preprocessing,100,True
Kara Cortez,Data Analysis with Pandas,100,True
Kara Cortez,Web Performance Optimization,100,False
Kara Cortez,Cloud Cost Management,100,False
Kara Cortez,Presentation Skills for Business Analysts,100,True
Kara Cortez,Blogging for Beginners,100,True
Kara Cortez,Influencer Marketing,100,False
Kara Cortez,Containerization with Docker,100,True
Kara Cortez,Game Testing Techniques,100,False
Kara Cortez,API Integration in Mobile Apps,100,True
Kara Cortez,Introduction to Content Creation,100,False
Kara Cortez,Game Monetization Strategies,100,True
Gloria Mitchell,Data Visualization with Matplotlib,100,True
Gloria Mitchell,Data Cleaning & Preprocessing,100,False
Gloria Mitchell,Data Analysis for Business Decisions,100,True
Gloria Mitchell,Data Analysis with Pandas,100,True
Gloria Mitchell,Data Ethics,100,True
Gloria Mitchell,Financial Reporting Standards,100,True
Gloria Mitchell,Natural Language Processing,100,False
Gloria Mitchell,Ethics in AI,100,True
Gloria Mitchell,Risk Management in Projects,100,False
Gloria Mitchell,Configuration Management with Ansible,100,True
Gloria Mitchell,Predictive Analytics,100,False
James Glover,Data Cleaning & Preprocessing,100,False
James Glover,Data Analysis with Pandas,100,True
James Glover,Data Visualization with Matplotlib,100,True
James Glover,Data Ethics,100,True
James Glover,Data Analysis for Business Decisions,100,True
James Glover,Introduction to Cloud Computing,100,True
James Glover,SEO Fundamentals,100,False
James Glover,Introduction to AI,100,True
James Glover,Infrastructure as Code,100,False
James Glover,Blockchain Security,100,True
James Glover,Web Accessibility Standards,100,True
James Glover,Networking Basics,100,True
James Glover,App Monetization Strategies,100,False
Alicia Bowen,Data Ethics,100,True
Alicia Bowen,Data Analysis for Business Decisions,100,False
Alicia Bowen,Data Visualization with Matplotlib,100,True
Alicia Bowen,Data Analysis with Pandas,100,False
Alicia Bowen,Data Cleaning & Preprocessing,100,False
Alicia Bowen,Monitoring and Logging,100,False
Alicia Bowen,Analytics for Marketers,100,True
Alicia Bowen,Financial Planning and Forecasting,100,False
Alicia Bowen,Brand Management Online,100,True
Alicia Bowen,AWS Fundamentals,100,False
Mark Taylor,Data Ethics,100,True
Mark Taylor,Data Analysis with Pandas,100,True
Mark Taylor,Data Analysis for Business Decisions,100,False
Mark Taylor,Data Cleaning & Preprocessing,100,False
Mark Taylor,Data Visualization with Matplotlib,100,True
Mark Taylor,Web Accessibility Standards,100,False
Mark Taylor,Training and Development,100,True
Mark Taylor,Container Orchestration with Kubernetes,100,False
Mark Taylor,Continuous Integration and Delivery,100,True
Mark Taylor,Customer Service Skills for IT,100,False
Mark Taylor,Serverless Architecture,100,False
Mark Taylor,Unsupervised Learning,100,False
Mark Taylor,Monitoring and Logging,100,False
Mark Taylor,Express.js,100,True
Joseph Sparks,Data Analysis for Business Decisions,100,True
Joseph Sparks,Data Ethics,100,True
Joseph Sparks,Data Visualization with Matplotlib,100,True
Joseph Sparks,Data Analysis with Pandas,100,True
Joseph Sparks,Data Cleaning & Preprocessing,100,False
Joseph Sparks,RESTful Services,100,False
Joseph Sparks,Design Thinking Process,100,True
Joseph Sparks,Change Management Strategies,100,True
Joseph Sparks,Smart Contracts Development,100,False
Joseph Sparks,SEO for Content Creators,100,True
Shawn Diaz,Data Analysis for Business Decisions,100,False
Shawn Diaz,Data Visualization with Matplotlib,100,True
Shawn Diaz,Data Cleaning & Preprocessing,100,True
Shawn Diaz,Data Ethics,100,True
Shawn Diaz,Data Analysis with Pandas,100,True
Shawn Diaz,Hyperledger Basics,100,True
Shawn Diaz,Deep Learning with TensorFlow,100,True
Shawn Diaz,AI in Healthcare,100,True
Shawn Diaz,SEO Best Practices,100,False
Shawn Diaz,Containerization with Docker,100,False
Shawn Diaz,Tokenomics,100,True
Shawn Diaz,App Monetization Strategies,100,True
Michael George,Data Ethics,100,False
Michael George,Data Cleaning & Preprocessing,100,False
Michael George,Data Analysis with Pandas,100,True
Michael George,Data Analysis for Business Decisions,100,True
Michael George,Sales Analytics,100,True
Michael George,Node.js,100,False
Michael George,Mobile App Design,100,True
Michael George,Web Accessibility Standards,100,True
Michael George,Reinforcement Learning Techniques,100,True
Michael George,Financial Analysis Techniques,100,True
Michael George,Introduction to IT Support,100,False
Michael George,Security Awareness for IT Support,100,True
Michael George,Git & GitHub,100,True
Chelsea Harper,Data Visualization with Matplotlib,100,False
Chelsea Harper,Data Analysis with Pandas,100,True
Chelsea Harper,Data Analysis for Business Decisions,100,False
Chelsea Harper,Data Cleaning & Preprocessing,100,True
Chelsea Harper,Data Ethics,100,True
Chelsea Harper,Risk Management in Cybersecurity,100,True
Chelsea Harper,Introduction to UI/UX Design,100,True
Chelsea Harper,Design Thinking Process,100,False
Chelsea Harper,Backend Development Fundamentals,100,True
Chelsea Harper,Introduction to Human Resources,100,True
Chelsea Harper,Social Media Marketing,100,False
Chelsea Harper,Natural Language Processing Techniques,100,False
Chelsea Harper,Introduction to Content Creation,100,True
Chelsea Harper,AI in Healthcare,100,True
Julie Harris,Data Analysis with Pandas,100,True
Julie Harris,Data Ethics,100,True
Julie Harris,Data Analysis for Business Decisions,100,True
Julie Harris,Data Cleaning & Preprocessing,100,False
Julie Harris,Data Visualization with Matplotlib,100,False
Julie Harris,Machine Learning Basics,100,False
Julie Harris,Affiliate Marketing,100,False
Julie Harris,Backend Development Fundamentals,100,False
Julie Harris,AI for Business,100,False
Julie Harris,App Monetization Strategies,100,True
Julie Harris,Statistical Analysis,100,True
Miss Karen Scott PhD,Data Analysis with Pandas,100,True
Miss Karen Scott PhD,Data Visualization with Matplotlib,100,False
Miss Karen Scott PhD,Data Analysis for Business Decisions,100,False
Miss Karen Scott PhD,Data Cleaning & Preprocessing,100,True
Miss Karen Scott PhD,Data Ethics,100,True
Miss Karen Scott PhD,Container Orchestration with Kubernetes,100,False
Miss Karen Scott PhD,Deployment & Hosting,100,True
Miss Karen Scott PhD,Unreal Engine Basics,100,True
Miss Karen Scott PhD,Incident Response,100,True
Miss Karen Scott PhD,Podcasting Fundamentals,100,True
Matthew Villarreal,Data Analysis for Business Decisions,100,True
Matthew Villarreal,Data Analysis with Pandas,100,True
Matthew Villarreal,Data Cleaning & Preprocessing,100,True
Matthew Villarreal,Data Ethics,100,True
Matthew Villarreal,Data Visualization with Matplotlib,100,False
Matthew Villarreal,Machine Learning Basics,100,False
Matthew Villarreal,Negotiation Techniques,100,False
Matthew Villarreal,Frontend Development Basics,100,True
Matthew Villarreal,Big Data with Spark,100,True
Matthew Villarreal,Deep Learning with TensorFlow,100,False
Matthew Villarreal,SEO Fundamentals,100,False
Matthew Villarreal,AI in IoT,100,False
Matthew Villarreal,Network Security Fundamentals,100,False
Matthew Villarreal,Mobile App Security,100,True
Jennifer Wilson,Data Ethics,100,True
Jennifer Wilson,Data Visualization with Matplotlib,100,True
Jennifer Wilson,Data Cleaning & Preprocessing,100,True
Jennifer Wilson,Data Analysis for Business Decisions,100,False
Jennifer Wilson,Data Analysis with Pandas,100,False
Jennifer Wilson,Tokenomics,100,False
Jennifer Wilson,Introduction to Finance,100,True
Jennifer Wilson,SEO Best Practices,100,False
Jennifer Wilson,Google Cloud Platform Essentials,100,True
Jennifer Wilson,Project Management Basics,100,True
Jennifer Wilson,Speech Recognition Technologies,100,True
Jennifer Wilson,Project Management Tools Overview,100,True
Ronald Jacobs,Data Ethics,100,False
Ronald Jacobs,Data Analysis with Pandas,100,True
Ronald Jacobs,Data Visualization with Matplotlib,100,False
Ronald Jacobs,Data Cleaning & Preprocessing,100,False
Ronald Jacobs,Data Analysis for Business Decisions,100,True
Ronald Jacobs,Visual Design Basics,100,True
Ronald Jacobs,HTML & CSS,100,True
Ronald Jacobs,Corporate Finance Essentials,100,True
Ronald Jacobs,User Interface Design for Mobile Apps,100,True
Ronald Jacobs,Hardware Repair Skills,100,True
Chad Smith,Data Analysis for Business Decisions,100,True
Chad Smith,Data Cleaning & Preprocessing,100,False
Chad Smith,Data Analysis with Pandas,100,True
Chad Smith,Data Ethics,100,False
Chad Smith,Data Visualization with Matplotlib,100,True
Chad Smith,Statistical Analysis,100,True
Chad Smith,Unreal Engine Basics,100,False
Chad Smith,Python for Data Science,100,True
Chad Smith,Cloud Security Best Practices,100,False
Chad Smith,Customer Service Skills for IT,100,False
Chad Smith,Email Marketing Basics,100,False
Chad Smith,Predictive Analytics,100,False
Michael Bowen,Data Cleaning & Preprocessing,100,True
Michael Bowen,Data Visualization with Matplotlib,100,False
Michael Bowen,Data Analysis for Business Decisions,100,False
Michael Bowen,Data Ethics,100,False
Michael Bowen,Android Development Basics,100,False
Michael Bowen,Risk Analysis and Management,100,False
Michael Bowen,Performance Optimization for Mobile Apps,100,True
Michael Bowen,Malware Analysis,100,True
Michael Bowen,Cloud Cost Management,100,True
Michael Bowen,Diversity and Inclusion Initiatives,100,True
Michael Bowen,Decentralized Applications (DApps),100,True
Michael Bowen,Remote Support Techniques,100,False
Michael Bowen,Conflict Resolution in HR,100,True
Jeremy Lynn,Data Analysis for Business Decisions,100,False
Jeremy Lynn,Data Visualization with Matplotlib,100,True
Jeremy Lynn,Data Analysis with Pandas,100,True
Jeremy Lynn,Data Cleaning & Preprocessing,100,True
Jeremy Lynn,Data Ethics,100,True
Jeremy Lynn,Web Accessibility Standards,100,True
Jeremy Lynn,Serverless Architecture,100,True
Jeremy Lynn,ITIL Foundations,100,False
Jeremy Lynn,Introduction to Content Creation,100,True
Jeremy Lynn,Stakeholder Management,100,True
Wendy Schultz,Data Analysis with Pandas,100,True
Wendy Schultz,Data Analysis for Business Decisions,100,True
Wendy Schultz,Data Cleaning & Preprocessing,100,False
Wendy Schultz,Data Ethics,100,True
Wendy Schultz,Data Visualization with Matplotlib,100,True
Wendy Schultz,Customer Service Excellence,100,True
Wendy Schultz,Deep Learning with TensorFlow,100,True
Wendy Schultz,Sales Fundamentals,100,True
Wendy Schultz,Responsive Design Principles,100,False
Wendy Schultz,Computer Vision Applications,100,False
Ruben Smith,Data Analysis for Business Decisions,100,False
Ruben Smith,Data Ethics,100,True
Ruben Smith,Data Analysis with Pandas,100,False
Ruben Smith,Data Visualization with Matplotlib,100,False
Ruben Smith,Data Cleaning & Preprocessing,100,False
Ruben Smith,Serverless Architecture,100,False
Ruben Smith,Risk Management in Projects,100,True
Ruben Smith,Ethics in AI,100,True
Ruben Smith,Frontend Development Basics,100,True
Ruben Smith,Business Case Development,100,True
Ruben Smith,Configuration Management with Ansible,100,True
Ruben Smith,Consensus Algorithms,100,True
Samuel Cohen,Data Analysis for Business Decisions,100,False
Samuel Cohen,Data Ethics,100,True
Samuel Cohen,Data Cleaning & Preprocessing,100,True
Samuel Cohen,Data Analysis with Pandas,100,True
Samuel Cohen,Data Visualization with Matplotlib,100,True
Samuel Cohen,Remote Support Techniques,100,True
Samuel Cohen,Containerization with Docker,100,False
Samuel Cohen,Ethics in AI,100,True
Samuel Cohen,Game Design Principles,100,True
Samuel Cohen,Quality Management,100,True
Samuel Cohen,Express.js,100,True
Samuel Cohen,SEO Best Practices,100,False
Samuel Cohen,Hardware Repair Skills,100,True
Samuel Cohen,Blockchain Security,100,True
Michael Long,Data Ethics,100,True
Michael Long,Data Cleaning & Preprocessing,100,True
Michael Long,Data Analysis for Business Decisions,100,False
Michael Long,Data Visualization with Matplotlib,100,True
Michael Long,Editing and Proofreading Techniques,100,True
Michael Long,Python for Data Science,100,True
Michael Long,AI in Healthcare,100,True
Michael Long,Networking Basics,100,False
Michael Long,Deployment & Hosting,100,True
Michael Long,Risk Management in Finance,100,False
Michael Long,React,100,True
Michael Long,Operating Systems Overview,100,True
Michael Long,Stakeholder Management,100,True
Michael Long,Express.js,100,True
Michael Long,Sales Analytics,100,True
Kevin Murray,Data Analysis with Pandas,100,False
Kevin Murray,Data Ethics,100,True
Kevin Murray,Data Analysis for Business Decisions,100,False
Kevin Murray,Data Visualization with Matplotlib,100,True
Kevin Murray,Data Cleaning & Preprocessing,100,True
Kevin Murray,Cryptocurrency Fundamentals,100,True
Kevin Murray,Computer Vision Basics,100,True
Kevin Murray,Backend Development Fundamentals,100,True
Kevin Murray,Understanding Consumer Behavior,100,False
Kevin Murray,Unsupervised Learning,100,True
Kevin Murray,Tokenomics,100,True
Kevin Murray,Virtual Reality Development,100,True
Kevin Murray,Introduction to UI/UX Design,100,False
Kevin Murray,DevOps in the Cloud,100,True
Kevin Murray,E-commerce Development Basics,100,True
Amy Ferrell,Data Visualization with Matplotlib,100,False
Amy Ferrell,Data Analysis for Business Decisions,100,False
Amy Ferrell,Data Cleaning & Preprocessing,100,True
Amy Ferrell,Data Ethics,100,True
Amy Ferrell,Data Analysis with Pandas,100,True
Amy Ferrell,Risk Management in Finance,100,True
Amy Ferrell,AI for Business,100,True
Amy Ferrell,Business Case Development,100,True
Amy Ferrell,Performance Optimization for Mobile Apps,100,True
Amy Ferrell,Big Data with Spark,100,True
Amy Ferrell,Quality Management,100,True
Amy Ferrell,Financial Reporting Standards,100,False
Amy Ferrell,Responsive Web Design,100,False
Amy Ferrell,Risk Management in Cybersecurity,100,False
Jo Turner,Data Cleaning & Preprocessing,100,False
Jo Turner,Data Analysis for Business Decisions,100,True
Jo Turner,Data Visualization with Matplotlib,100,False
Jo Turner,Data Analysis with Pandas,100,False
Jo Turner,Data Ethics,100,True
Jo Turner,Natural Language Processing Techniques,100,False
Jo Turner,Vulnerability Assessment,100,False
Jo Turner,Visual Design Basics,100,True
Jo Turner,Deployment of ML Models,100,True
Jo Turner,Tokenomics,100,True
Jo Turner,Risk Management in Projects,100,True
Dana Cardenas,Data Analysis with Pandas,100,False
Dana Cardenas,Data Cleaning & Preprocessing,100,False
Dana Cardenas,Data Ethics,100,True
Dana Cardenas,Data Analysis for Business Decisions,100,True
Dana Cardenas,Python for Data Science,100,False
Dana Cardenas,Penetration Testing,100,True
Dana Cardenas,Ethics in AI,100,True
Dana Cardenas,Azure Basics,100,True
Dana Cardenas,Graphic Design Basics for Content,100,False
Dana Cardenas,Ethereum Development,100,True
Dana Cardenas,Incident Response,100,False
Dana Cardenas,Stakeholder Management,100,False
Dana Cardenas,AI in Healthcare,100,False
Dana Cardenas,Communication Skills for Project Managers,100,False
Dana Cardenas,iOS Development Basics,100,True
Patrick Collier,Data Analysis for Business Decisions,100,True
Patrick Collier,Data Cleaning & Preprocessing,100,True
Patrick Collier,Data Analysis with Pandas,100,True
Patrick Collier,Data Visualization with Matplotlib,100,True
Patrick Collier,Data Ethics,100,True
Patrick Collier,Podcasting Fundamentals,100,True
Patrick Collier,Computer Vision Basics,100,True
Patrick Collier,App Monetization Strategies,100,False
Patrick Collier,Agile Project Management,100,False
Patrick Collier,Consensus Algorithms,100,True
Patrick Collier,Introduction to Finance,100,True
Patrick Collier,Natural Language Processing,100,False
Patrick Collier,Budgeting Basics,100,False
Patrick Collier,Introduction to AI,100,True
Erin Shelton,Data Visualization with Matplotlib,100,True
Erin Shelton,Data Cleaning & Preprocessing,100,False
Erin Shelton,Data Analysis with Pandas,100,True
Erin Shelton,Data Analysis for Business Decisions,100,True
Erin Shelton,Data Ethics,100,True
Erin Shelton,Mobile App Security,100,False
Erin Shelton,Email Marketing Basics,100,True
Erin Shelton,Investing Fundamentals,100,False
Erin Shelton,Video Production Basics,100,True
Erin Shelton,Cryptography Basics,100,False
Erin Shelton,Requirements Gathering Techniques,100,True
Angela Baker,Data Visualization with Matplotlib,100,False
Angela Baker,Data Cleaning & Preprocessing,100,True
Angela Baker,Data Analysis with Pandas,100,True
Angela Baker,Data Ethics,100,False
Angela Baker,Data Analysis for Business Decisions,100,False
Angela Baker,Introduction to AI,100,False
Angela Baker,Influencer Marketing,100,True
Angela Baker,Blockchain Security,100,True
Angela Baker,Usability Testing,100,True
Angela Baker,Progressive Web Apps (PWAs),100,True
Angela Baker,Continuous Integration and Delivery,100,True
Angela Baker,API Integration in Mobile Apps,100,True
Rebecca Hernandez,Data Visualization with Matplotlib,100,True
Rebecca Hernandez,Data Ethics,100,False
Rebecca Hernandez,Data Cleaning & Preprocessing,100,True
Rebecca Hernandez,Data Analysis with Pandas,100,False
Rebecca Hernandez,Data Analysis for Business Decisions,100,True
Rebecca Hernandez,Game Design Principles,100,True
Rebecca Hernandez,Backend Development Fundamentals,100,True
Rebecca Hernandez,Social Media Content Creation,100,True
Rebecca Hernandez,Reinforcement Learning,100,True
Rebecca Hernandez,Network Security Fundamentals,100,True
Rebecca Hernandez,Training and Development,100,True
Rebecca Hernandez,User Research Techniques,100,False
Rebecca Hernandez,Containerization with Docker,100,True
Austin Harrison,Data Analysis for Business Decisions,100,True
Austin Harrison,Data Cleaning & Preprocessing,100,True
Austin Harrison,Data Analysis with Pandas,100,True
Austin Harrison,Data Visualization with Matplotlib,100,True
Austin Harrison,Data Ethics,100,True
Austin Harrison,Express.js,100,True
Austin Harrison,Closing Sales Strategies,100,True
Austin Harrison,Responsive Web Design,100,False
Austin Harrison,SWOT Analysis for Business,100,False
Austin Harrison,Introduction to Machine Learning,100,True
Austin Harrison,Cloud Security Best Practices,100,True
Austin Harrison,Collaboration Tools in DevOps,100,True
Martin Dunn,Data Cleaning & Preprocessing,100,False
Martin Dunn,Data Visualization with Matplotlib,100,True
Martin Dunn,Data Analysis for Business Decisions,100,True
