User Name,Course Title,Progress (%),Assignment Date
Jason Jennings,Model Evaluation,100,2024-10-09 08:41:27.914000
Jason Jennings,AWS Fundamentals,100,2024-10-09 08:41:27.914000
Jason Jennings,Content Management Systems (CMS),100,2024-10-09 08:41:27.914000
Jason Jennings,Risk Analysis and Management,100,2024-10-09 08:41:27.914000
Jason Jennings,Understanding Consumer Behavior,100,2024-10-09 08:41:27.914000
Jason Jennings,Business Case Development,100,2024-10-09 08:41:27.914000
Jason Jennings,Social Media Content Creation,100,2024-10-09 08:41:27.914000
Brittney Smith,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.914000
Brittney Smith,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.914000
Brittney Smith,Data Analysis with Pandas,100,2024-10-09 08:41:27.914000
Brittney Smith,Data Ethics,100,2024-10-09 08:41:27.914000
Brittney Smith,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.914000
Brittney Smith,Monitoring and Logging,100,2024-10-09 08:41:27.914000
Brittney Smith,Malware Analysis,100,2024-10-09 08:41:27.914000
Brittney Smith,Customer Service Skills for IT,100,2024-10-09 08:41:27.914000
Brittney Smith,Web Performance Optimization,100,2024-10-09 08:41:27.914000
Brittney Smith,Time Management for Sales,100,2024-10-09 08:41:27.914000
Brittney Smith,Conflict Resolution in HR,100,2024-10-09 08:41:27.914000
Brittney Smith,Financial Analysis Techniques,100,2024-10-09 08:41:27.914000
Brittney Smith,Ethical Hacking Basics,100,2024-10-09 08:41:27.914000
Brittney Smith,Personal Finance Skills,100,2024-10-09 08:41:27.914000
Brittney Smith,Closing Sales Strategies,100,2024-10-09 08:41:27.914000
William Johnson,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.914000
William Johnson,Data Analysis with Pandas,100,2024-10-09 08:41:27.914000
William Johnson,Data Ethics,100,2024-10-09 08:41:27.914000
William Johnson,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.914000
William Johnson,Virtual Reality Development,100,2024-10-09 08:41:27.914000
William Johnson,Content Promotion Strategies,100,2024-10-09 08:41:27.914000
William Johnson,Mobile Testing Strategies,100,2024-10-09 08:41:27.914000
William Johnson,Risk Management in Projects,100,2024-10-09 08:41:27.914000
William Johnson,Business Process Modeling,100,2024-10-09 08:41:27.914000
William Johnson,Deployment of ML Models,100,2024-10-09 08:41:27.914000
William Johnson,Frontend Development Basics,100,2024-10-09 08:41:27.914000
William Johnson,Blogging for Beginners,100,2024-10-09 08:41:27.914000
William Johnson,Container Orchestration with Kubernetes,100,2024-10-09 08:41:27.914000
William Johnson,HTML & CSS,100,2024-10-09 08:41:27.914000
William Johnson,Project Management Basics,100,2024-10-09 08:41:27.914000
Amber Contreras,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.914000
Amber Contreras,Data Analysis with Pandas,100,2024-10-09 08:41:27.914000
Amber Contreras,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.914000
Amber Contreras,Data Ethics,100,2024-10-09 08:41:27.914000
Amber Contreras,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.914000
Amber Contreras,Ethical Hacking Basics,100,2024-10-09 08:41:27.914000
Amber Contreras,Consensus Algorithms,100,2024-10-09 08:41:27.914000
Amber Contreras,Sales Fundamentals,100,2024-10-09 08:41:27.914000
Amber Contreras,Introduction to Machine Learning,100,2024-10-09 08:41:27.914000
Amber Contreras,Backend Development Fundamentals,100,2024-10-09 08:41:27.914000
Amber Contreras,Unity Basics,100,2024-10-09 08:41:27.914000
Amber Contreras,Multiplayer Game Development,100,2024-10-09 08:41:27.914000
Derek Gallegos,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Derek Gallegos,Data Ethics,100,2024-10-09 08:41:27.915000
Derek Gallegos,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Derek Gallegos,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Derek Gallegos,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Derek Gallegos,Introduction to Finance,100,2024-10-09 08:41:27.915000
Derek Gallegos,Understanding Financial Markets,100,2024-10-09 08:41:27.915000
Derek Gallegos,Cryptocurrency Fundamentals,100,2024-10-09 08:41:27.915000
Derek Gallegos,Blockchain Use Cases,100,2024-10-09 08:41:27.915000
Derek Gallegos,Backend Development Fundamentals,100,2024-10-09 08:41:27.915000
Derek Gallegos,Introduction to DevOps,100,2024-10-09 08:41:27.915000
Victoria James,Data Ethics,100,2024-10-09 08:41:27.915000
Victoria James,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Victoria James,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Victoria James,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Victoria James,Containerization with Docker,100,2024-10-09 08:41:27.915000
Victoria James,Model Evaluation,100,2024-10-09 08:41:27.915000
Victoria James,Frontend Development Basics,100,2024-10-09 08:41:27.915000
Victoria James,Networking Basics,100,2024-10-09 08:41:27.915000
Victoria James,Reinforcement Learning Techniques,100,2024-10-09 08:41:27.915000
Victoria James,Publishing Mobile Apps,100,2024-10-09 08:41:27.915000
Victoria James,Security in Cloud Computing,100,2024-10-09 08:41:27.915000
Victoria James,HR Analytics,100,2024-10-09 08:41:27.915000
Victoria James,Performance Optimization for Mobile Apps,100,2024-10-09 08:41:27.915000
Victoria James,Vulnerability Assessment,100,2024-10-09 08:41:27.915000
Lisa Taylor,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Lisa Taylor,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Lisa Taylor,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Lisa Taylor,Data Ethics,100,2024-10-09 08:41:27.915000
Lisa Taylor,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Lisa Taylor,API Development,100,2024-10-09 08:41:27.915000
Lisa Taylor,Cloud Security Best Practices,100,2024-10-09 08:41:27.915000
Lisa Taylor,Budgeting for Projects,100,2024-10-09 08:41:27.915000
Lisa Taylor,HR Technology Tools,100,2024-10-09 08:41:27.915000
Lisa Taylor,Responsive Web Design,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Data Ethics,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Introduction to AI,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Email Marketing Basics,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Project Management Tools Overview,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Financial Planning and Forecasting,100,2024-10-09 08:41:27.915000
Andrew Lawrence,AWS Fundamentals,100,2024-10-09 08:41:27.915000
Andrew Lawrence,Personal Finance Skills,100,2024-10-09 08:41:27.915000
Ruben Carter,Data Ethics,100,2024-10-09 08:41:27.915000
Ruben Carter,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Ruben Carter,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Ruben Carter,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Ruben Carter,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Ruben Carter,Security Awareness for IT Support,100,2024-10-09 08:41:27.915000
Ruben Carter,Risk Analysis and Management,100,2024-10-09 08:41:27.915000
Ruben Carter,Time Management for Sales,100,2024-10-09 08:41:27.915000
Ruben Carter,Customer Service Excellence,100,2024-10-09 08:41:27.915000
Ruben Carter,Risk Management in Projects,100,2024-10-09 08:41:27.915000
Brian Gould,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Brian Gould,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Brian Gould,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Brian Gould,Data Ethics,100,2024-10-09 08:41:27.915000
Brian Gould,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Brian Gould,Unreal Engine Basics,100,2024-10-09 08:41:27.915000
Brian Gould,Cryptography Basics,100,2024-10-09 08:41:27.915000
Brian Gould,Blockchain Security,100,2024-10-09 08:41:27.915000
Brian Gould,Configuration Management with Ansible,100,2024-10-09 08:41:27.915000
Brian Gould,Introduction to Content Creation,100,2024-10-09 08:41:27.915000
Brian Gould,Change Management Strategies,100,2024-10-09 08:41:27.915000
Brian Gould,Express.js,100,2024-10-09 08:41:27.915000
Angela Castaneda,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Angela Castaneda,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Angela Castaneda,Data Ethics,100,2024-10-09 08:41:27.915000
Angela Castaneda,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Angela Castaneda,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Angela Castaneda,Computer Vision Basics,100,2024-10-09 08:41:27.915000
Angela Castaneda,Reinforcement Learning Techniques,100,2024-10-09 08:41:27.915000
Angela Castaneda,Diversity and Inclusion Initiatives,100,2024-10-09 08:41:27.915000
Angela Castaneda,Introduction to Human Resources,100,2024-10-09 08:41:27.915000
Angela Castaneda,Introduction to Blockchain,100,2024-10-09 08:41:27.915000
Angela Castaneda,Content Management Systems (CMS),100,2024-10-09 08:41:27.915000
Angela Castaneda,iOS Development Basics,100,2024-10-09 08:41:27.915000
Joseph Lopez,Data Ethics,100,2024-10-09 08:41:27.915000
Joseph Lopez,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Joseph Lopez,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Joseph Lopez,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Joseph Lopez,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Joseph Lopez,Risk Analysis and Management,100,2024-10-09 08:41:27.915000
Joseph Lopez,Multiplayer Game Development,100,2024-10-09 08:41:27.915000
Joseph Lopez,Financial Planning and Forecasting,100,2024-10-09 08:41:27.915000
Joseph Lopez,Introduction to Blockchain,100,2024-10-09 08:41:27.915000
Joseph Lopez,React,100,2024-10-09 08:41:27.915000
Joseph Lopez,Mobile Testing Strategies,100,2024-10-09 08:41:27.915000
Joseph Lopez,Business Case Development,100,2024-10-09 08:41:27.915000
Gregory Marsh,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Gregory Marsh,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Gregory Marsh,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Gregory Marsh,Data Ethics,100,2024-10-09 08:41:27.915000
Gregory Marsh,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Gregory Marsh,Unsupervised Learning,100,2024-10-09 08:41:27.915000
Gregory Marsh,AI in Robotics,100,2024-10-09 08:41:27.915000
Gregory Marsh,iOS Development Basics,100,2024-10-09 08:41:27.915000
Gregory Marsh,Interaction Design Principles,100,2024-10-09 08:41:27.915000
Gregory Marsh,Serverless Architecture,100,2024-10-09 08:41:27.915000
Gregory Marsh,Brand Management Online,100,2024-10-09 08:41:27.915000
Gregory Marsh,Ethereum Development,100,2024-10-09 08:41:27.915000
Joy Jackson,Data Ethics,100,2024-10-09 08:41:27.915000
Joy Jackson,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Joy Jackson,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Joy Jackson,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Joy Jackson,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Joy Jackson,Container Orchestration with Kubernetes,100,2024-10-09 08:41:27.915000
Joy Jackson,Content Promotion Strategies,100,2024-10-09 08:41:27.915000
Joy Jackson,Financial Reporting Standards,100,2024-10-09 08:41:27.915000
Joy Jackson,Project Management Basics,100,2024-10-09 08:41:27.915000
Joy Jackson,Mobile App Security,100,2024-10-09 08:41:27.915000
Michael Ryan,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.915000
Michael Ryan,Data Analysis with Pandas,100,2024-10-09 08:41:27.915000
Michael Ryan,Data Ethics,100,2024-10-09 08:41:27.915000
Michael Ryan,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.915000
Michael Ryan,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.915000
Michael Ryan,Cloud Security Best Practices,100,2024-10-09 08:41:27.915000
Michael Ryan,Serverless Architecture,100,2024-10-09 08:41:27.915000
Michael Ryan,Container Orchestration with Kubernetes,100,2024-10-09 08:41:27.915000
Michael Ryan,Design Thinking Process,100,2024-10-09 08:41:27.915000
Michael Ryan,App Monetization Strategies,100,2024-10-09 08:41:27.915000
Sara Clark,Data Ethics,100,2024-10-09 08:41:27.915000
Sara Clark,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Sara Clark,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Sara Clark,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Sara Clark,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Sara Clark,Conflict Resolution in HR,100,2024-10-09 08:41:27.916000
Sara Clark,Hardware Repair Skills,100,2024-10-09 08:41:27.916000
Sara Clark,API Development,100,2024-10-09 08:41:27.916000
Sara Clark,Communication Skills for Project Managers,100,2024-10-09 08:41:27.916000
Sara Clark,Unreal Engine Basics,100,2024-10-09 08:41:27.916000
Sara Clark,Introduction to Content Creation,100,2024-10-09 08:41:27.916000
Sara Clark,AI in Healthcare,100,2024-10-09 08:41:27.916000
Kara Cortez,Data Ethics,100,2024-10-09 08:41:27.916000
Kara Cortez,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Kara Cortez,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Kara Cortez,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Kara Cortez,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Kara Cortez,Web Performance Optimization,100,2024-10-09 08:41:27.916000
Kara Cortez,Cloud Cost Management,100,2024-10-09 08:41:27.916000
Kara Cortez,Presentation Skills for Business Analysts,100,2024-10-09 08:41:27.916000
Kara Cortez,Blogging for Beginners,100,2024-10-09 08:41:27.916000
Kara Cortez,Influencer Marketing,100,2024-10-09 08:41:27.916000
Kara Cortez,Containerization with Docker,100,2024-10-09 08:41:27.916000
Kara Cortez,Game Testing Techniques,100,2024-10-09 08:41:27.916000
Kara Cortez,API Integration in Mobile Apps,100,2024-10-09 08:41:27.916000
Kara Cortez,Introduction to Content Creation,100,2024-10-09 08:41:27.916000
Kara Cortez,Game Monetization Strategies,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Data Ethics,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Financial Reporting Standards,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Natural Language Processing,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Ethics in AI,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Risk Management in Projects,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Configuration Management with Ansible,100,2024-10-09 08:41:27.916000
Gloria Mitchell,Predictive Analytics,100,2024-10-09 08:41:27.916000
James Glover,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
James Glover,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
James Glover,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
James Glover,Data Ethics,100,2024-10-09 08:41:27.916000
James Glover,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
James Glover,Introduction to Cloud Computing,100,2024-10-09 08:41:27.916000
James Glover,SEO Fundamentals,100,2024-10-09 08:41:27.916000
James Glover,Introduction to AI,100,2024-10-09 08:41:27.916000
James Glover,Infrastructure as Code,100,2024-10-09 08:41:27.916000
James Glover,Blockchain Security,100,2024-10-09 08:41:27.916000
James Glover,Web Accessibility Standards,100,2024-10-09 08:41:27.916000
James Glover,Networking Basics,100,2024-10-09 08:41:27.916000
James Glover,App Monetization Strategies,100,2024-10-09 08:41:27.916000
Alicia Bowen,Data Ethics,100,2024-10-09 08:41:27.916000
Alicia Bowen,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Alicia Bowen,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Alicia Bowen,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Alicia Bowen,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Alicia Bowen,Monitoring and Logging,100,2024-10-09 08:41:27.916000
Alicia Bowen,Analytics for Marketers,100,2024-10-09 08:41:27.916000
Alicia Bowen,Financial Planning and Forecasting,100,2024-10-09 08:41:27.916000
Alicia Bowen,Brand Management Online,100,2024-10-09 08:41:27.916000
Alicia Bowen,AWS Fundamentals,100,2024-10-09 08:41:27.916000
Mark Taylor,Data Ethics,100,2024-10-09 08:41:27.916000
Mark Taylor,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Mark Taylor,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Mark Taylor,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Mark Taylor,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Mark Taylor,Web Accessibility Standards,100,2024-10-09 08:41:27.916000
Mark Taylor,Training and Development,100,2024-10-09 08:41:27.916000
Mark Taylor,Container Orchestration with Kubernetes,100,2024-10-09 08:41:27.916000
Mark Taylor,Continuous Integration and Delivery,100,2024-10-09 08:41:27.916000
Mark Taylor,Customer Service Skills for IT,100,2024-10-09 08:41:27.916000
Mark Taylor,Serverless Architecture,100,2024-10-09 08:41:27.916000
Mark Taylor,Unsupervised Learning,100,2024-10-09 08:41:27.916000
Mark Taylor,Monitoring and Logging,100,2024-10-09 08:41:27.916000
Mark Taylor,Express.js,100,2024-10-09 08:41:27.916000
Joseph Sparks,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Joseph Sparks,Data Ethics,100,2024-10-09 08:41:27.916000
Joseph Sparks,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Joseph Sparks,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Joseph Sparks,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Joseph Sparks,RESTful Services,100,2024-10-09 08:41:27.916000
Joseph Sparks,Design Thinking Process,100,2024-10-09 08:41:27.916000
Joseph Sparks,Change Management Strategies,100,2024-10-09 08:41:27.916000
Joseph Sparks,Smart Contracts Development,100,2024-10-09 08:41:27.916000
Joseph Sparks,SEO for Content Creators,100,2024-10-09 08:41:27.916000
Shawn Diaz,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Shawn Diaz,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Shawn Diaz,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Shawn Diaz,Data Ethics,100,2024-10-09 08:41:27.916000
Shawn Diaz,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Shawn Diaz,Hyperledger Basics,100,2024-10-09 08:41:27.916000
Shawn Diaz,Deep Learning with TensorFlow,100,2024-10-09 08:41:27.916000
Shawn Diaz,AI in Healthcare,100,2024-10-09 08:41:27.916000
Shawn Diaz,SEO Best Practices,100,2024-10-09 08:41:27.916000
Shawn Diaz,Containerization with Docker,100,2024-10-09 08:41:27.916000
Shawn Diaz,Tokenomics,100,2024-10-09 08:41:27.916000
Shawn Diaz,App Monetization Strategies,100,2024-10-09 08:41:27.916000
Michael George,Data Ethics,100,2024-10-09 08:41:27.916000
Michael George,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Michael George,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Michael George,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Michael George,Sales Analytics,100,2024-10-09 08:41:27.916000
Michael George,Node.js,100,2024-10-09 08:41:27.916000
Michael George,Mobile App Design,100,2024-10-09 08:41:27.916000
Michael George,Web Accessibility Standards,100,2024-10-09 08:41:27.916000
Michael George,Reinforcement Learning Techniques,100,2024-10-09 08:41:27.916000
Michael George,Financial Analysis Techniques,100,2024-10-09 08:41:27.916000
Michael George,Introduction to IT Support,100,2024-10-09 08:41:27.916000
Michael George,Security Awareness for IT Support,100,2024-10-09 08:41:27.916000
Michael George,Git & GitHub,100,2024-10-09 08:41:27.916000
Chelsea Harper,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.916000
Chelsea Harper,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Chelsea Harper,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Chelsea Harper,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.916000
Chelsea Harper,Data Ethics,100,2024-10-09 08:41:27.916000
Chelsea Harper,Risk Management in Cybersecurity,100,2024-10-09 08:41:27.916000
Chelsea Harper,Introduction to UI/UX Design,100,2024-10-09 08:41:27.916000
Chelsea Harper,Design Thinking Process,100,2024-10-09 08:41:27.916000
Chelsea Harper,Backend Development Fundamentals,100,2024-10-09 08:41:27.916000
Chelsea Harper,Introduction to Human Resources,100,2024-10-09 08:41:27.916000
Chelsea Harper,Social Media Marketing,100,2024-10-09 08:41:27.916000
Chelsea Harper,Natural Language Processing Techniques,100,2024-10-09 08:41:27.916000
Chelsea Harper,Introduction to Content Creation,100,2024-10-09 08:41:27.916000
Chelsea Harper,AI in Healthcare,100,2024-10-09 08:41:27.916000
Julie Harris,Data Analysis with Pandas,100,2024-10-09 08:41:27.916000
Julie Harris,Data Ethics,100,2024-10-09 08:41:27.916000
Julie Harris,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.916000
Julie Harris,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.917000
Julie Harris,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.917000
Julie Harris,Machine Learning Basics,100,2024-10-09 08:41:27.917000
Julie Harris,Affiliate Marketing,100,2024-10-09 08:41:27.917000
Julie Harris,Backend Development Fundamentals,100,2024-10-09 08:41:27.917000
Julie Harris,AI for Business,100,2024-10-09 08:41:27.917000
Julie Harris,App Monetization Strategies,100,2024-10-09 08:41:27.917000
Julie Harris,Statistical Analysis,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Data Analysis with Pandas,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Data Ethics,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Container Orchestration with Kubernetes,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Deployment & Hosting,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Unreal Engine Basics,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Incident Response,100,2024-10-09 08:41:27.917000
Miss Karen Scott PhD,Podcasting Fundamentals,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Data Analysis for Business Decisions,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Data Analysis with Pandas,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Data Cleaning & Preprocessing,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Data Ethics,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Machine Learning Basics,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Negotiation Techniques,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Frontend Development Basics,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Big Data with Spark,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Deep Learning with TensorFlow,100,2024-10-09 08:41:27.917000
Matthew Villarreal,SEO Fundamentals,100,2024-10-09 08:41:27.917000
Matthew Villarreal,AI in IoT,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Network Security Fundamentals,100,2024-10-09 08:41:27.917000
Matthew Villarreal,Mobile App Security,100,2024-10-09 08:41:27.917000
Jennifer Wilson,Data Ethics,100,2024-10-09 08:41:27.917000
Jennifer Wilson,Data Visualization with Matplotlib,100,2024-10-09 08:41:27.917000
